FECHA;HORA;LATITUD;LONGITUD;ALTITUD;VELOCIDAD;CONSUMO_TOTAL;CPNSUMO_INSTANTANEO;
15/8/17;12:11:21;-3.493.782;-79.162.254;288.00;61.86;3092.59;14.60;
15/8/17;12:11:23;-3.494.073;-79.162.376;2512.90;61.86;3092.60;15.25;
15/8/17;12:11:25;-3.494.367;-79.162.491;2515.00;61.86;3092.61;15.35;
15/8/17;12:11:28;-3.494.813;-79.162.636;2515.00;61.97;3092.62;15.70;
15/8/17;12:11:30;-3.495.113;-79.162.704;2515.00;60.73;3092.62;15.15;
15/8/17;12:11:32;-3.495.415;-79.162.758;2515.00;60.19;3092.63;14.55;
15/8/17;12:11:34;-3.495.713;-79.162.811;2515.00;59.13;3092.64;14.55;
15/8/17;12:11:36;-3.496.004;-79.162.842;2515.00;57.50;3092.65;13.60;
15/8/17;12:11:38;-3.496.288;-79.162.880;2515.00;56.50;3092.66;12.95;
15/8/17;12:11:40;-3.496.565;-79.162.926;2515.00;55.28;3092.67;12.85;
15/8/17;12:11:42;-3.496.835;-79.162.971;2515.00;53.71;3092.67;12.25;
15/8/17;12:11:44;-3.497.098;-79.163.010;2515.00;51.91;3092.68;11.25;
15/8/17;12:11:46;-3.497.354;-79.163.040;2515.00;50.41;3092.69;11.50;
15/8/17;12:11:48;-3.497.595;-79.163.048;2515.00;46.82;3092.69;7.70;
15/8/17;12:11:50;-3.497.834;-79.163.048;2515.00;48.26;3092.70;16.80;
15/8/17;12:11:52;-3.498.081;-79.163.048;2515.00;50.06;3092.70;19.05;
15/8/17;12:11:54;-3.498.332;-79.163.094;2547.50;50.06;3092.71;17.00;
15/8/17;12:11:56;-3.498.539;-79.163.239;2550.50;50.06;3092.72;15.65;
15/8/17;12:11:59;-3.498.739;-79.163.582;2550.50;53.00;3092.73;15.50;
15/8/17;12:12:01;-3.498.864;-79.163.818;2550.50;53.97;3092.74;16.40;
15/8/17;12:12:03;-3.498.993;-79.164.055;2550.50;54.82;3092.75;16.80;
15/8/17;12:12:05;-3.499.121;-79.164.307;2550.50;54.87;3092.76;15.05;
15/8/17;12:12:07;-3.499.247;-79.164.551;2550.50;55.23;3092.77;15.30;
15/8/17;12:12:09;-3.499.374;-79.164.795;2550.50;55.19;3092.78;14.40;
15/8/17;12:12:11;-3.499.499;-79.165.039;2550.50;54.06;3092.79;14.05;
15/8/17;12:12:13;-3.499.622;-79.165.276;2550.50;53.39;3092.79;12.40;
15/8/17;12:12:15;-3.499.727;-79.165.520;2550.50;52.56;3092.80;12.80;
15/8/17;12:12:17;-3.499.784;-79.165.779;2550.50;52.23;3092.81;12.45;
15/8/17;12:12:19;-3.499.772;-79.166.031;2550.50;50.74;3092.82;12.30;
15/8/17;12:12:21;-3.499.695;-79.166.275;2550.50;50.86;3092.83;14.40;
15/8/17;12:12:23;-3.499.579;-79.166.504;2550.50;51.45;3092.83;15.15;
15/8/17;12:12:25;-3.499.462;-79.166.733;2584.20;51.45;3092.84;14.55;
15/8/17;12:12:28;-3.499.291;-79.167.084;2584.20;51.30;3092.85;13.60;
15/8/17;12:12:30;-3.499.178;-79.167.313;2584.20;51.26;3092.86;14.25;
15/8/17;12:12:32;-3.499.065;-79.167.542;2584.20;51.49;3092.87;14.60;
15/8/17;12:12:34;-3.498.950;-79.167.778;2584.20;51.65;3092.88;14.15;
15/8/17;12:12:36;-3.498.831;-79.168.007;2584.20;51.78;3092.88;13.75;
15/8/17;12:12:38;-3.498.705;-79.168.236;2584.20;52.15;3092.89;14.30;
15/8/17;12:12:40;-3.498.561;-79.168.449;2584.20;52.54;3092.90;14.75;
15/8/17;12:12:42;-3.498.383;-79.168.648;2584.20;52.67;3092.91;14.40;
15/8/17;12:12:44;-3.498.185;-79.168.823;2584.20;53.04;3092.91;15.00;
15/8/17;12:12:46;-3.497.983;-79.168.999;2584.20;53.39;3092.92;18.10;
15/8/17;12:12:48;-3.497.784;-79.169.174;2584.20;52.84;3092.93;11.30;
15/8/17;12:12:50;-3.497.584;-79.169.350;2584.20;52.50;3092.94;13.55;
15/8/17;12:12:52;-3.497.387;-79.169.525;2584.20;52.15;3092.94;13.90;
15/8/17;12:12:54;-3.497.201;-79.169.708;2584.20;52.26;3092.95;12.85;
15/8/17;12:12:56;-3.497.041;-79.169.922;2620.30;52.26;3092.96;13.05;
15/8/17;12:12:58;-3.496.910;-79.170.143;2622.60;52.26;3092.97;14.55;
15/8/17;12:13:01;-3.496.770;-79.170.509;2622.60;52.19;3092.98;13.90;
15/8/17;12:13:03;-3.496.711;-79.170.769;2622.60;51.99;3092.99;13.20;
15/8/17;12:13:05;-3.496.661;-79.171.021;2622.60;51.45;3092.99;12.25;
15/8/17;12:13:07;-3.496.613;-79.171.272;2622.60;51.21;3093.00;12.60;
15/8/17;12:13:09;-3.496.559;-79.171.516;2622.60;50.84;3093.01;12.85;
15/8/17;12:13:11;-3.496.489;-79.171.768;2622.60;50.65;3093.01;12.75;
15/8/17;12:13:13;-3.496.385;-79.171.997;2622.60;50.28;3093.02;12.70;
15/8/17;12:13:15;-3.496.236;-79.172.211;2622.60;50.17;3093.03;13.55;
15/8/17;12:13:17;-3.496.051;-79.172.379;2622.60;50.95;3093.04;13.55;
15/8/17;12:13:19;-3.495.839;-79.172.508;2622.60;50.32;3093.05;13.20;
15/8/17;12:13:21;-3.495.612;-79.172.623;2622.60;49.99;3093.05;13.20;
15/8/17;12:13:23;-3.495.387;-79.172.729;2622.60;48.99;3093.06;11.50;
15/8/17;12:13:25;-3.495.182;-79.172.859;2622.60;48.60;3093.07;11.75;
15/8/17;12:13:27;-3.495.001;-79.173.019;2654.60;48.60;3093.07;12.15;
15/8/17;12:13:30;-3.494.754;-79.173.279;2654.60;48.39;3093.08;12.35;
15/8/17;12:13:32;-3.494.596;-79.173.470;2654.60;48.60;3093.08;12.90;
15/8/17;12:13:34;-3.494.433;-79.173.645;2654.60;48.62;3093.09;12.45;
15/8/17;12:13:36;-3.494.263;-79.173.813;2654.60;48.21;3093.10;12.75;
15/8/17;12:13:38;-3.494.091;-79.173.988;2654.60;48.28;3093.10;13.20;
15/8/17;12:13:40;-3.493.922;-79.174.156;2654.60;48.11;3093.11;12.85;
15/8/17;12:13:42;-3.493.759;-79.174.339;2654.60;47.99;3093.12;13.25;
15/8/17;12:13:44;-3.493.617;-79.174.530;2654.60;47.74;3093.13;12.70;
15/8/17;12:13:46;-3.493.517;-79.174.744;2654.60;47.67;3093.14;12.25;
15/8/17;12:13:48;-3.493.451;-79.174.973;2654.60;47.69;3093.14;12.70;
15/8/17;12:13:50;-3.493.397;-79.175.209;2654.60;48.08;3093.15;13.10;
15/8/17;12:13:52;-3.493.346;-79.175.438;2654.60;48.10;3093.16;13.05;
15/8/17;12:13:54;-3.493.309;-79.175.682;2654.60;47.86;3093.17;11.90;
15/8/17;12:13:56;-3.493.324;-79.175.919;2654.60;48.00;3093.18;12.90;
15/8/17;12:13:58;-3.493.419;-79.176.132;2688.00;48.00;3093.18;15.40;
15/8/17;12:14:00;-3.493.595;-79.176.315;2689.30;48.00;3093.19;14.65;
15/8/17;12:15:18;-3.501.317;-79.178.032;1000000.00;50.45;3093.49;14.75;
15/8/17;12:15:20;-3.501.509;-79.178.207;1000000.00;50.84;3093.50;16.95;
15/8/17;12:15:22;-3.501.701;-79.178.383;1000000.00;51.39;3093.51;14.25;
15/8/17;12:15:24;-3.501.896;-79.178.551;1000000.00;52.39;3093.52;14.95;
15/8/17;12:15:26;-3.502.091;-79.178.726;1000000.00;52.97;3093.53;14.90;
15/8/17;12:15:28;-3.502.290;-79.178.902;1000000.00;52.99;3093.54;13.60;
15/8/17;12:15:30;-3.502.505;-79.179.062;2795.20;52.99;3093.55;13.20;
15/8/17;12:15:32;-3.502.754;-79.179.153;2797.40;52.99;3093.56;13.65;
15/8/17;12:15:35;-3.503.144;-79.179.115;2797.40;52.52;3093.56;13.15;
15/8/17;12:15:37;-3.503.370;-79.178.978;2797.40;52.13;3093.57;13.80;
15/8/17;12:15:39;-3.503.543;-79.178.780;2797.40;51.76;3093.58;13.40;
15/8/17;12:15:41;-3.503.682;-79.178.551;2797.40;51.87;3093.59;12.75;
15/8/17;12:15:43;-3.503.814;-79.178.329;2797.40;51.84;3093.59;12.50;
15/8/17;12:15:45;-3.503.949;-79.178.101;2797.40;51.73;3093.60;12.80;
15/8/17;12:15:47;-3.504.090;-79.177.887;2797.40;52.19;3093.61;13.35;
15/8/17;12:15:49;-3.504.247;-79.177.673;2797.40;53.08;3093.61;13.45;
15/8/17;12:15:51;-3.504.420;-79.177.467;2797.40;54.28;3093.63;15.10;
15/8/17;12:15:53;-3.504.604;-79.177.254;2797.40;56.78;3093.63;16.75;
15/8/17;12:15:55;-3.504.797;-79.177.040;2797.40;58.95;3093.64;18.45;
15/8/17;12:15:57;-3.504.989;-79.176.826;2797.40;56.99;3093.65;10.55;
15/8/17;12:15:59;-3.505.181;-79.176.605;2797.40;57.21;3093.66;14.15;
15/8/17;12:16:01;-3.505.373;-79.176.392;2822.10;57.21;3093.67;13.45;
15/8/17;12:16:03;-3.505.567;-79.176.178;2823.40;57.21;3093.67;17.10;
15/8/17;12:16:06;-3.505.864;-79.175.850;2823.40;59.58;3093.68;14.10;
15/8/17;12:16:08;-3.506.065;-79.175.621;2823.40;60.19;3093.69;13.95;
15/8/17;12:16:10;-3.506.266;-79.175.400;2823.40;60.47;3093.69;13.55;
15/8/17;12:16:12;-3.506.468;-79.175.171;2823.40;61.30;3093.70;14.10;
15/8/17;12:16:14;-3.506.672;-79.174.942;2823.40;61.43;3093.71;13.95;
15/8/17;12:16:16;-3.506.877;-79.174.713;2823.40;61.30;3093.72;14.30;
15/8/17;12:16:18;-3.507.083;-79.174.477;2823.40;61.36;3093.73;14.35;
15/8/17;12:16:20;-3.507.286;-79.174.255;2823.40;60.86;3093.74;13.95;
15/8/17;12:16:22;-3.507.488;-79.174.034;2823.40;60.56;3093.75;14.05;
15/8/17;12:16:24;-3.507.688;-79.173.805;2823.40;59.89;3093.76;13.55;
15/8/17;12:16:26;-3.507.887;-79.173.584;2823.40;59.34;3093.76;13.55;
15/8/17;12:16:28;-3.508.089;-79.173.370;2823.40;58.73;3093.78;21.05;
15/8/17;12:16:30;-3.508.312;-79.173.180;2823.40;58.08;3093.79;15.15;
15/8/17;12:16:32;-3.508.565;-79.173.035;2851.70;58.08;3093.79;14.10;
15/8/17;12:16:35;-3.508.977;-79.172.897;2851.70;57.34;3093.80;13.15;
15/8/17;12:16:37;-3.509.266;-79.172.874;2851.70;58.12;3093.81;12.70;
15/8/17;12:16:39;-3.509.561;-79.172.905;2851.70;59.58;3093.81;13.10;
15/8/17;12:16:41;-3.509.857;-79.172.974;2851.70;61.19;3093.82;14.10;
15/8/17;12:16:43;-3.510.158;-79.173.065;2851.70;63.69;3093.83;13.35;
15/8/17;12:16:45;-3.510.473;-79.173.164;2851.70;66.43;3093.84;14.30;
15/8/17;12:16:47;-3.510.799;-79.173.271;2851.70;68.89;3093.85;14.90;
15/8/17;12:16:49;-3.511.137;-79.173.378;2851.70;71.47;3093.85;14.80;
15/8/17;12:16:51;-3.511.488;-79.173.485;2851.70;73.69;3093.86;15.15;
15/8/17;12:16:53;-3.511.847;-79.173.599;2851.70;75.19;3093.87;15.60;
15/8/17;12:16:55;-3.512.211;-79.173.714;2851.70;75.88;3093.88;15.25;
15/8/17;12:16:57;-3.512.577;-79.173.820;2851.70;75.91;3093.89;13.95;
15/8/17;12:16:59;-3.512.942;-79.173.935;2867.90;75.91;3093.89;14.15;
15/8/17;12:17:01;-3.513.308;-79.174.057;2869.60;75.91;3093.90;15.95;
15/8/17;12:17:04;-3.513.857;-79.174.225;2869.60;76.45;3093.91;14.70;
15/8/17;12:17:06;-3.514.225;-79.174.347;2869.60;76.69;3093.92;14.60;
15/8/17;12:17:08;-3.514.594;-79.174.454;2869.60;76.97;3093.93;15.40;
15/8/17;12:17:10;-3.514.963;-79.174.576;2869.60;76.69;3093.94;15.25;
15/8/17;12:17:12;-3.515.329;-79.174.690;2869.60;75.77;3093.95;15.20;
15/8/17;12:17:14;-3.515.700;-79.174.751;2869.60;74.60;3093.96;15.65;
15/8/17;12:17:16;-3.516.060;-79.174.683;2869.60;72.95;3093.97;15.50;
15/8/17;12:17:18;-3.516.363;-79.174.477;2869.60;71.45;3093.98;16.05;
15/8/17;12:17:20;-3.516.562;-79.174.194;2869.60;69.89;3093.99;15.15;
15/8/17;12:17:22;-3.516.639;-79.173.866;2869.60;68.21;3093.99;14.70;
15/8/17;12:17:24;-3.516.620;-79.173.531;2869.60;66.76;3094.00;13.90;
15/8/17;12:17:26;-3.516.567;-79.173.203;2869.60;66.01;3094.01;14.55;
15/8/17;12:17:28;-3.516.525;-79.172.882;2869.60;63.82;3094.01;14.60;
15/8/17;12:17:30;-3.516.477;-79.172.562;2906.80;63.82;3094.02;13.65;
15/8/17;12:17:32;-3.516.421;-79.172.256;2910.60;63.82;3094.03;16.25;
15/8/17;12:17:35;-3.516.321;-79.171.806;2910.60;60.10;3094.04;13.30;
15/8/17;12:17:37;-3.516.268;-79.171.509;2910.60;59.25;3094.05;12.70;
15/8/17;12:17:39;-3.516.222;-79.171.227;2910.60;57.82;3094.05;12.55;
15/8/17;12:17:41;-3.516.201;-79.170.944;2910.60;55.43;3094.06;12.35;
15/8/17;12:17:43;-3.516.234;-79.170.677;2910.60;52.41;3094.07;12.50;
15/8/17;12:17:45;-3.516.326;-79.170.441;2910.60;50.45;3094.07;12.80;
15/8/17;12:17:47;-3.516.461;-79.170.227;2910.60;50.73;3094.08;11.65;
15/8/17;12:17:49;-3.516.652;-79.170.059;2910.60;49.87;3094.09;11.10;
15/8/17;12:17:51;-3.516.876;-79.169.937;2910.60;50.73;3094.09;12.75;
15/8/17;12:17:53;-3.517.127;-79.169.868;2910.60;51.34;3094.10;13.00;
15/8/17;12:17:55;-3.517.387;-79.169.868;2910.60;51.06;3094.11;12.35;
15/8/17;12:17:57;-3.517.641;-79.169.930;2910.60;51.76;3094.12;11.35;
15/8/17;12:17:59;-3.517.880;-79.170.029;2910.60;52.56;3094.12;11.95;
15/8/17;12:18:01;-3.518.112;-79.170.166;2910.60;54.00;3094.13;12.90;
15/8/17;12:18:03;-3.518.350;-79.170.303;2942.90;54.00;3094.14;13.05;
15/8/17;12:18:05;-3.518.594;-79.170.448;2943.90;54.00;3094.15;12.50;
15/8/17;12:18:08;-3.518.969;-79.170.670;2943.90;59.56;3094.16;15.60;
15/8/17;12:18:10;-3.519.224;-79.170.815;2943.90;57.88;3094.16;19.35;
15/8/17;12:18:12;-3.519.476;-79.170.959;2943.90;58.10;3094.17;6.25;
15/8/17;12:18:14;-3.519.731;-79.171.112;2943.90;58.84;3094.18;12.95;
15/8/17;12:18:16;-3.519.990;-79.171.257;2943.90;59.76;3094.18;13.05;
15/8/17;12:18:18;-3.520.258;-79.171.410;2943.90;61.71;3094.19;12.95;
15/8/17;12:18:20;-3.520.539;-79.171.555;2943.90;64.54;3094.20;17.25;
15/8/17;12:18:22;-3.520.838;-79.171.700;2943.90;68.15;3094.20;13.35;
15/8/17;12:18:24;-3.521.159;-79.171.860;2943.90;72.93;3094.21;13.30;
15/8/17;12:18:26;-3.521.503;-79.172.012;2943.90;78.21;3094.22;15.10;
15/8/17;12:18:28;-3.521.868;-79.172.188;2943.90;81.60;3094.23;13.10;
15/8/17;12:18:30;-3.522.251;-79.172.371;2943.90;85.90;3094.24;13.90;
15/8/17;12:18:32;-3.522.650;-79.172.554;2943.90;88.90;3094.24;12.70;
15/8/17;12:18:34;-3.523.062;-79.172.752;2946.80;88.90;3094.25;13.05;
15/8/17;12:18:36;-3.523.481;-79.172.943;2947.80;88.90;3094.26;15.05;
15/8/17;12:18:39;-3.524.114;-79.173.256;2947.80;93.53;3094.27;13.85;
15/8/17;12:18:41;-3.524.532;-79.173.470;2947.80;94.43;3094.28;13.25;
15/8/17;12:18:43;-3.524.944;-79.173.714;2947.80;94.99;3094.28;13.05;
15/8/17;12:18:45;-3.525.353;-79.173.958;2947.80;95.56;3094.29;13.30;
15/8/17;12:18:47;-3.525.762;-79.174.210;2947.80;96.16;3094.30;12.45;
15/8/17;12:18:49;-3.526.184;-79.174.446;2947.80;96.53;3094.30;13.35;
15/8/17;12:18:51;-3.526.642;-79.174.599;2947.80;95.95;3094.31;12.40;
15/8/17;12:18:53;-3.527.118;-79.174.637;2947.80;94.80;3094.32;14.15;
15/8/17;12:18:55;-3.527.588;-79.174.606;2947.80;93.04;3094.33;13.85;
15/8/17;12:18:57;-3.528.047;-79.174.568;2947.80;90.82;3094.34;14.50;
15/8/17;12:18:59;-3.528.493;-79.174.530;2947.80;88.25;3094.35;14.30;
15/8/17;12:19:01;-3.528.926;-79.174.484;2947.80;85.62;3094.36;13.90;
15/8/17;12:19:03;-3.529.348;-79.174.454;2947.80;83.25;3094.36;15.30;
15/8/17;12:19:05;-3.529.757;-79.174.423;2976.50;83.25;3094.37;13.00;
15/8/17;12:19:07;-3.530.156;-79.174.416;2979.50;83.25;3094.38;13.85;
15/8/17;12:19:10;-3.530.732;-79.174.454;2979.50;75.84;3094.38;13.05;
15/8/17;12:19:12;-3.531.106;-79.174.522;2979.50;75.41;3094.39;12.75;
15/8/17;12:19:14;-3.531.476;-79.174.599;2979.50;75.36;3094.40;12.85;
15/8/17;12:19:16;-3.531.851;-79.174.690;2979.50;76.86;3094.41;13.05;
15/8/17;12:19:18;-3.532.233;-79.174.782;2979.50;78.73;3094.42;13.40;
15/8/17;12:19:20;-3.532.624;-79.174.881;2979.50;80.58;3094.43;13.45;
15/8/17;12:19:22;-3.533.023;-79.174.973;2979.50;82.03;3094.43;13.10;
15/8/17;12:19:24;-3.533.429;-79.175.072;2979.50;83.64;3094.44;13.10;
15/8/17;12:19:26;-3.533.844;-79.175.171;2979.50;85.17;3094.45;12.85;
15/8/17;12:19:28;-3.534.263;-79.175.262;2979.50;86.08;3094.45;13.30;
15/8/17;12:19:30;-3.534.672;-79.175.407;2979.50;86.58;3094.46;14.30;
15/8/17;12:19:32;-3.535.042;-79.175.629;2979.50;86.14;3094.47;14.65;
15/8/17;12:19:34;-3.535.344;-79.175.934;2979.50;85.25;3094.48;14.85;
15/8/17;12:19:36;-3.535.563;-79.176.292;2999.70;85.25;3094.49;13.85;
15/8/17;12:19:38;-3.535.732;-79.176.682;3002.40;85.25;3094.49;14.10;
15/8/17;12:19:41;-3.535.970;-79.177.254;3002.40;82.43;3094.50;14.00;
15/8/17;12:19:43;-3.536.130;-79.177.635;3002.40;80.65;3094.51;13.65;
15/8/17;12:19:45;-3.536.322;-79.177.986;3002.40;80.25;3094.52;13.40;
15/8/17;12:19:47;-3.536.567;-79.178.299;3002.40;79.32;3094.53;13.35;
15/8/17;12:19:49;-3.536.861;-79.178.558;3002.40;79.01;3094.54;14.30;
15/8/17;12:19:51;-3.537.196;-79.178.764;3002.40;79.28;3094.55;14.65;
15/8/17;12:19:53;-3.537.568;-79.178.917;3002.40;80.02;3094.56;13.05;
15/8/17;12:19:55;-3.537.963;-79.179.001;3002.40;80.91;3094.56;15.25;
15/8/17;12:19:57;-3.538.371;-79.179.024;3002.40;81.58;3094.57;13.15;
15/8/17;12:19:59;-3.538.783;-79.179.031;3002.40;82.32;3094.58;14.90;
15/8/17;12:20:01;-3.539.199;-79.179.039;3002.40;82.91;3094.58;13.70;
15/8/17;12:20:03;-3.539.619;-79.179.039;3002.40;83.73;3094.59;13.85;
15/8/17;12:20:05;-3.540.042;-79.179.039;3002.40;84.41;3094.60;14.15;
15/8/17;12:20:07;-3.540.468;-79.179.047;3002.40;84.71;3094.60;13.45;
15/8/17;12:20:09;-3.540.895;-79.179.047;3026.60;84.71;3094.62;13.35;
15/8/17;12:20:11;-3.541.323;-79.179.054;3027.80;84.71;3094.62;13.65;
15/8/17;12:20:14;-3.541.968;-79.179.062;3027.80;85.99;3094.63;14.10;
15/8/17;12:20:16;-3.542.401;-79.179.062;3027.80;86.41;3094.64;14.20;
15/8/17;12:20:18;-3.542.837;-79.179.070;3027.80;86.66;3094.65;14.30;
15/8/17;12:20:20;-3.543.274;-79.179.077;3027.80;87.21;3094.66;13.45;
15/8/17;12:20:22;-3.543.711;-79.179.077;3027.80;86.82;3094.66;13.20;
15/8/17;12:20:24;-3.544.145;-79.179.085;3027.80;86.16;3094.67;13.50;
15/8/17;12:20:26;-3.544.572;-79.179.085;3027.80;84.28;3094.68;13.55;
15/8/17;12:20:28;-3.544.987;-79.179.092;3027.80;81.60;3094.69;13.25;
15/8/17;12:20:30;-3.545.388;-79.179.092;3027.80;78.71;3094.70;14.05;
15/8/17;12:20:32;-3.545.774;-79.179.108;3027.80;75.71;3094.70;14.95;
15/8/17;12:20:34;-3.546.147;-79.179.108;3027.80;73.86;3094.71;12.85;
15/8/17;12:20:36;-3.546.510;-79.179.115;3027.80;71.86;3094.72;12.30;
15/8/17;12:20:38;-3.546.868;-79.179.123;3027.80;71.06;3094.73;11.95;
15/8/17;12:20:40;-3.547.226;-79.179.123;3059.90;71.06;3094.73;11.45;
15/8/17;12:20:42;-3.547.588;-79.179.131;3060.70;71.06;3094.74;12.40;
15/8/17;12:20:45;-3.548.149;-79.179.131;3060.70;75.62;3094.75;12.30;
15/8/17;12:20:47;-3.548.535;-79.179.131;3060.70;77.51;3094.75;13.75;
15/8/17;12:20:49;-3.548.930;-79.179.138;3060.70;79.38;3094.76;15.30;
15/8/17;12:20:51;-3.549.335;-79.179.131;3060.70;81.19;3094.77;12.55;
15/8/17;12:20:53;-3.549.747;-79.179.115;3060.70;82.78;3094.77;12.00;
15/8/17;12:20:55;-3.550.167;-79.179.085;3060.70;84.15;3094.78;12.50;
15/8/17;12:20:57;-3.550.590;-79.179.062;3060.70;84.64;3094.79;12.40;
15/8/17;12:20:59;-3.551.016;-79.179.031;3060.70;84.93;3094.80;13.00;
15/8/17;12:21:01;-3.551.443;-79.178.993;3060.70;85.45;3094.81;18.70;
15/8/17;12:21:03;-3.551.871;-79.178.970;3060.70;85.21;3094.82;14.00;
15/8/17;12:21:05;-3.552.300;-79.178.932;3060.70;85.71;3094.83;14.20;
15/8/17;12:21:07;-3.552.729;-79.178.902;3060.70;85.60;3094.83;13.70;
15/8/17;12:21:09;-3.553.157;-79.178.871;3060.70;85.40;3094.84;12.40;
15/8/17;12:21:11;-3.553.582;-79.178.841;3076.10;85.40;3094.85;12.70;
15/8/17;12:21:13;-3.554.004;-79.178.810;3077.50;85.40;3094.85;10.55;
15/8/17;12:21:16;-3.554.639;-79.178.757;3077.50;84.67;3094.86;9.45;
15/8/17;12:21:18;-3.555.065;-79.178.726;3077.50;85.19;3094.86;6.65;
15/8/17;12:21:20;-3.555.494;-79.178.696;3077.50;85.58;3094.86;4.85;
15/8/17;12:21:22;-3.555.921;-79.178.665;3077.50;85.21;3094.86;4.85;
15/8/17;12:21:24;-3.556.350;-79.178.635;3077.50;86.43;3094.86;0.95;
15/8/17;12:21:26;-3.556.785;-79.178.589;3077.50;86.86;3094.87;3.90;
15/8/17;12:21:28;-3.557.219;-79.178.581;3077.50;86.53;3094.87;3.80;
15/8/17;12:21:30;-3.557.648;-79.178.642;3077.50;85.88;3094.87;0.40;
15/8/17;12:21:32;-3.558.047;-79.178.795;3077.50;85.14;3094.87;0.40;
15/8/17;12:21:34;-3.558.396;-79.179.031;3077.50;84.17;3094.87;0.50;
15/8/17;12:21:36;-3.558.715;-79.179.314;3061.80;84.17;3094.87;0.05;
15/8/17;12:21:38;-3.559.032;-79.179.581;3060.10;84.17;3094.87;0.05;
15/8/17;12:21:41;-3.559.521;-79.179.977;3060.10;82.51;3094.87;0.10;
15/8/17;12:21:43;-3.559.897;-79.180.145;3060.10;82.60;3094.87;0.15;
15/8/17;12:21:45;-3.560.302;-79.180.229;3060.10;81.67;3094.87;0.15;
15/8/17;12:21:49;-3.561.122;-79.180.222;226.00;81.17;3094.87;0.05;
15/8/17;12:21:51;-3.561.528;-79.180.206;226.00;80.80;3094.87;0.10;
15/8/17;12:21:53;-3.561.935;-79.180.191;226.00;81.10;3094.87;0.15;
15/8/17;12:21:55;-3.562.346;-79.180.183;226.00;82.01;3094.87;0.15;
15/8/17;12:21:57;-3.562.762;-79.180.168;226.00;83.12;3094.87;0.10;
15/8/17;12:21:59;-3.563.181;-79.180.138;226.00;84.21;3094.87;0.05;
15/8/17;12:22:01;-3.563.605;-79.180.061;226.00;86.38;3094.87;0.05;
15/8/17;12:22:03;-3.564.030;-79.179.962;226.00;86.99;3094.87;0.15;
15/8/17;12:22:05;-3.564.436;-79.179.878;226.00;80.36;3094.87;0.15;
15/8/17;12:22:07;-3.564.843;-79.179.901;3024.90;80.36;3094.87;0.15;
15/8/17;12:22:09;-3.565.237;-79.180.031;3022.80;80.36;3094.87;0.25;
15/8/17;12:22:12;-3.565.820;-79.180.237;3022.80;78.60;3094.87;0.25;
15/8/17;12:22:14;-3.566.206;-79.180.244;3022.80;76.99;3094.87;0.25;
15/8/17;12:22:16;-3.566.566;-79.180.122;3022.80;77.02;3094.87;0.20;
15/8/17;12:22:18;-3.566.862;-79.179.871;3022.80;77.52;3094.87;0.20;
15/8/17;12:22:20;-3.567.121;-79.179.581;3022.80;77.95;3094.87;0.00;
15/8/17;12:22:22;-3.567.379;-79.179.291;3022.80;77.86;3094.87;0.15;
15/8/17;12:22:24;-3.567.656;-79.179.031;3022.80;74.47;3094.87;0.15;
15/8/17;12:22:26;-3.567.990;-79.178.871;3022.80;73.41;3094.87;0.20;
15/8/17;12:22:28;-3.568.353;-79.178.864;3022.80;72.80;3094.87;0.25;
15/8/17;12:22:30;-3.568.685;-79.179.008;3022.80;72.38;3094.87;0.25;
15/8/17;12:22:32;-3.568.935;-79.179.260;3022.80;72.93;3094.87;0.10;
15/8/17;12:22:34;-3.569.135;-79.179.565;3022.80;73.49;3094.87;0.10;
15/8/17;12:22:36;-3.569.331;-79.179.886;3022.80;74.01;3094.87;0.10;
15/8/17;12:22:38;-3.569.581;-79.180.161;3022.80;73.36;3094.87;0.20;
15/8/17;12:22:40;-3.569.909;-79.180.321;2991.10;73.36;3094.87;0.15;
15/8/17;12:22:42;-3.570.286;-79.180.367;2990.20;73.36;3094.87;0.15;
15/8/17;12:22:45;-3.570.869;-79.180.367;2990.20;77.78;3094.87;0.15;
15/8/17;12:22:47;-3.571.253;-79.180.428;2990.20;77.36;3094.87;0.05;
15/8/17;12:22:49;-3.571.592;-79.180.611;2990.20;77.51;3094.87;0.05;
15/8/17;12:22:51;-3.571.839;-79.180.901;2990.20;77.97;3094.87;4.05;
15/8/17;12:22:53;-3.571.953;-79.181.274;2990.20;77.93;3094.87;9.00;
15/8/17;12:22:55;-3.571.929;-79.181.656;2990.20;77.10;3094.88;10.80;
15/8/17;12:22:57;-3.571.825;-79.182.022;2990.20;76.19;3094.89;12.15;
15/8/17;12:22:59;-3.571.714;-79.182.388;2990.20;76.69;3094.89;13.55;
15/8/17;12:23:01;-3.571.603;-79.182.770;2990.20;77.73;3094.90;11.75;
15/8/17;12:23:03;-3.571.486;-79.183.144;2990.20;80.01;3094.91;13.30;
15/8/17;12:23:05;-3.571.366;-79.183.533;2990.20;82.53;3094.92;10.70;
15/8/17;12:23:07;-3.571.242;-79.183.929;2990.20;83.71;3094.92;7.10;
15/8/17;12:23:09;-3.571.100;-79.184.326;2990.20;85.21;3094.92;8.10;
15/8/17;12:23:11;-3.570.905;-79.184.715;2994.50;85.21;3094.93;9.45;
15/8/17;12:23:13;-3.570.645;-79.185.059;2994.80;85.21;3094.93;9.55;
15/8/17;12:23:16;-3.570.208;-79.185.555;2994.80;86.58;3094.94;9.05;
