secuencia,fecha,hora,latitud,l,longitud,altitud
13836,05/06/2012,07:29:26,19.403703,99.20651,-99.20651,2349.180908
13837,05/06/2012,07:29:27,19.403685,99.206534,-99.206534,2349.744385
13838,05/06/2012,07:29:28,19.403668,99.206558,-99.206558,2349.764404
13839,05/06/2012,07:29:29,19.403647,99.206583,-99.206583,2350.292725
13840,05/06/2012,07:29:30,19.403629,99.206604,-99.206604,2350.307861
13841,05/06/2012,07:29:31,19.403614,99.20663,-99.20663,2350.286377
13842,05/06/2012,07:29:32,19.4036,99.206653,-99.206653,2351.117432
13843,05/06/2012,07:29:33,19.403589,99.206672,-99.206672,2352.160645
13844,05/06/2012,07:29:34,19.403575,99.206688,-99.206688,2352.956299
13845,05/06/2012,07:29:35,19.403559,99.206701,-99.206701,2353.310303
13846,05/06/2012,07:29:36,19.403549,99.206718,-99.206718,2352.906982
13847,05/06/2012,07:29:37,19.403534,99.206739,-99.206739,2353.060547
13848,05/06/2012,07:29:38,19.403524,99.206758,-99.206758,2353.174072
13849,05/06/2012,07:29:39,19.40351,99.20678,-99.20678,2353.87793
13850,05/06/2012,07:29:40,19.4035,99.206799,-99.206799,2354.004395
13851,05/06/2012,07:29:41,19.40349,99.206819,-99.206819,2353.479004
13852,05/06/2012,07:29:42,19.403479,99.206842,-99.206842,2352.767334
13853,05/06/2012,07:29:43,19.403468,99.206865,-99.206865,2352.054688
13854,05/06/2012,07:29:44,19.403459,99.206885,-99.206885,2351.746826
13855,05/06/2012,07:29:45,19.403449,99.206905,-99.206905,2351.842285
13856,05/06/2012,07:29:46,19.403439,99.206928,-99.206928,2352.166016
13857,05/06/2012,07:29:47,19.403422,99.206955,-99.206955,2352.506836
13858,05/06/2012,07:29:48,19.403403,99.206986,-99.206986,2352.116943
13859,05/06/2012,07:29:49,19.403381,99.207015,-99.207015,2352.229492
13860,05/06/2012,07:29:50,19.403358,99.207041,-99.207041,2352.885498
13861,05/06/2012,07:29:51,19.403338,99.207071,-99.207071,2353.436279
13862,05/06/2012,07:29:52,19.403323,99.207103,-99.207103,2353.775879
13863,05/06/2012,07:29:53,19.403304,99.207137,-99.207137,2354.91626
13864,05/06/2012,07:29:54,19.403284,99.207172,-99.207172,2355.627197
13865,05/06/2012,07:29:55,19.403263,99.2072,-99.2072,2355.451172
13866,05/06/2012,07:29:56,19.403246,99.207223,-99.207223,2354.594238
13867,05/06/2012,07:29:57,19.403232,99.207243,-99.207243,2353.840332
13868,05/06/2012,07:29:58,19.403225,99.207256,-99.207256,2353.328857
13869,05/06/2012,07:29:59,19.40322,99.207264,-99.207264,2353.562012
13870,05/06/2012,07:30:00,19.403218,99.207274,-99.207274,2353.598877
13871,05/06/2012,07:30:01,19.403212,99.207291,-99.207291,2353.713379
13872,05/06/2012,07:30:02,19.403195,99.207309,-99.207309,2353.802979
13873,05/06/2012,07:30:03,19.403177,99.207328,-99.207328,2354.144287
13874,05/06/2012,07:30:04,19.403162,99.207347,-99.207347,2354.178711
13875,05/06/2012,07:30:05,19.403145,99.207366,-99.207366,2355.018555
13876,05/06/2012,07:30:06,19.403137,99.20738,-99.20738,2355.598633
13877,05/06/2012,07:30:07,19.403134,99.207394,-99.207394,2356.366455
13878,05/06/2012,07:30:08,19.403134,99.207411,-99.207411,2356.612549
13879,05/06/2012,07:30:09,19.40313,99.207427,-99.207427,2355.942627
13880,05/06/2012,07:30:10,19.403119,99.207439,-99.207439,2355.400879
13881,05/06/2012,07:30:11,19.403113,99.207453,-99.207453,2354.815674
13882,05/06/2012,07:30:12,19.403106,99.207466,-99.207466,2354.862061
13883,05/06/2012,07:30:13,19.403102,99.207477,-99.207477,2354.952148
13884,05/06/2012,07:30:14,19.403094,99.20749,-99.20749,2354.872314
13885,05/06/2012,07:30:15,19.403081,99.207502,-99.207502,2355.81665
13886,05/06/2012,07:30:16,19.40307,99.207518,-99.207518,2355.789795
13887,05/06/2012,07:30:17,19.403058,99.207537,-99.207537,2355.311523
13888,05/06/2012,07:30:18,19.403044,99.207552,-99.207552,2355.380127
13889,05/06/2012,07:30:19,19.403028,99.207564,-99.207564,2355.348633
13890,05/06/2012,07:30:20,19.403018,99.207577,-99.207577,2355.662842
13891,05/06/2012,07:30:21,19.40301,99.207593,-99.207593,2356.619385
13892,05/06/2012,07:30:22,19.403003,99.207605,-99.207605,2357.085938
13893,05/06/2012,07:30:23,19.402995,99.207624,-99.207624,2357.203613
13894,05/06/2012,07:30:24,19.40298,99.20764,-99.20764,2356.951172
13895,05/06/2012,07:30:25,19.402967,99.207657,-99.207657,2356.750244
13896,05/06/2012,07:30:26,19.402954,99.207673,-99.207673,2356.77417
13897,05/06/2012,07:30:27,19.402942,99.207687,-99.207687,2357.547852
13898,05/06/2012,07:30:28,19.402933,99.207701,-99.207701,2358.119873
13899,05/06/2012,07:30:29,19.402928,99.207712,-99.207712,2358.907227
13900,05/06/2012,07:30:30,19.402922,99.207723,-99.207723,2359.962891
13901,05/06/2012,07:30:31,19.402913,99.207737,-99.207737,2359.952148
13902,05/06/2012,07:30:32,19.402899,99.207752,-99.207752,2359.832275
13903,05/06/2012,07:30:33,19.402886,99.207772,-99.207772,2359.380859
13904,05/06/2012,07:30:34,19.402876,99.207787,-99.207787,2359.209717
13905,05/06/2012,07:30:35,19.402868,99.2078,-99.2078,2359.264893
13906,05/06/2012,07:30:36,19.402857,99.207814,-99.207814,2359.654297
13907,05/06/2012,07:30:37,19.402844,99.207825,-99.207825,2360.395508
13908,05/06/2012,07:30:38,19.402839,99.207838,-99.207838,2360.667725
13909,05/06/2012,07:30:39,19.40283,99.207852,-99.207852,2360.665771
13910,05/06/2012,07:30:40,19.402815,99.20787,-99.20787,2360.788818
13911,05/06/2012,07:30:41,19.4028,99.207888,-99.207888,2360.743164
13912,05/06/2012,07:30:42,19.402794,99.207901,-99.207901,2360.134033
13913,05/06/2012,07:30:43,19.40278,99.20792,-99.20792,2360.263672
13914,05/06/2012,07:30:44,19.40277,99.207937,-99.207937,2360.667725
13915,05/06/2012,07:30:45,19.402763,99.207951,-99.207951,2361.462158
13916,05/06/2012,07:30:46,19.402758,99.207962,-99.207962,2362.350098
13917,05/06/2012,07:30:47,19.402752,99.207974,-99.207974,2362.977051
13918,05/06/2012,07:30:48,19.402744,99.207988,-99.207988,2363.199219
13919,05/06/2012,07:30:49,19.402734,99.207999,-99.207999,2363.247559
13920,05/06/2012,07:30:50,19.402719,99.208015,-99.208015,2363.305176
13921,05/06/2012,07:30:51,19.402705,99.208032,-99.208032,2363.468994
13922,05/06/2012,07:30:52,19.402695,99.208048,-99.208048,2363.89624
13923,05/06/2012,07:30:53,19.402682,99.208062,-99.208062,2364.44165
13924,05/06/2012,07:30:54,19.402676,99.208079,-99.208079,2365.413574
13925,05/06/2012,07:30:55,19.402671,99.208094,-99.208094,2365.790283
13926,05/06/2012,07:30:56,19.402663,99.208107,-99.208107,2365.841797
13927,05/06/2012,07:30:57,19.402653,99.20812,-99.20812,2365.624512
13928,05/06/2012,07:30:58,19.402639,99.208135,-99.208135,2366.072998
13929,05/06/2012,07:30:59,19.402624,99.208148,-99.208148,2366.256348
13930,05/06/2012,07:31:00,19.402614,99.20816,-99.20816,2366.354492
13931,05/06/2012,07:31:01,19.402605,99.208171,-99.208171,2366.607666
13932,05/06/2012,07:31:02,19.402596,99.208184,-99.208184,2367.335693
13933,05/06/2012,07:31:03,19.40259,99.2082,-99.2082,2367.827881
13934,05/06/2012,07:31:04,19.402585,99.208211,-99.208211,2367.948486
13935,05/06/2012,07:31:05,19.402577,99.208224,-99.208224,2368.302246
13936,05/06/2012,07:31:06,19.402568,99.208235,-99.208235,2368.206787
13937,05/06/2012,07:31:07,19.402561,99.208248,-99.208248,2367.908203
13938,05/06/2012,07:31:08,19.402557,99.208258,-99.208258,2367.789307
13939,05/06/2012,07:31:09,19.402551,99.208264,-99.208264,2367.931885
13940,05/06/2012,07:31:10,19.402544,99.208275,-99.208275,2368.573242
13941,05/06/2012,07:31:11,19.402535,99.208288,-99.208288,2369.233887
13942,05/06/2012,07:31:12,19.402523,99.208305,-99.208305,2370.141357
13943,05/06/2012,07:31:13,19.402517,99.208316,-99.208316,2370.721436
13944,05/06/2012,07:31:14,19.402506,99.208329,-99.208329,2371.230469
13945,05/06/2012,07:31:15,19.402492,99.208337,-99.208337,2371.257568
13946,05/06/2012,07:31:16,19.402478,99.208352,-99.208352,2371.189697
13947,05/06/2012,07:31:17,19.402468,99.208367,-99.208367,2371.322754
13948,05/06/2012,07:31:18,19.402456,99.208375,-99.208375,2371.058838
13949,05/06/2012,07:31:19,19.40245,99.208391,-99.208391,2369.94751
13950,05/06/2012,07:31:20,19.402443,99.208406,-99.208406,2369.827148
13951,05/06/2012,07:31:21,19.402431,99.20842,-99.20842,2370.035889
13952,05/06/2012,07:31:22,19.402428,99.208428,-99.208428,2369.884277
13953,05/06/2012,07:31:23,19.402425,99.20844,-99.20844,2369.984375
13954,05/06/2012,07:31:24,19.402419,99.208456,-99.208456,2369.815674
13955,05/06/2012,07:31:25,19.402414,99.20847,-99.20847,2369.17627
13956,05/06/2012,07:31:26,19.402405,99.208472,-99.208472,2369.179688
13957,05/06/2012,07:31:27,19.402398,99.208483,-99.208483,2368.832764
13958,05/06/2012,07:31:28,19.402398,99.208487,-99.208487,2368.810059
13959,05/06/2012,07:31:29,19.402394,99.208491,-99.208491,2368.679443
13960,05/06/2012,07:31:30,19.402387,99.208501,-99.208501,2368.618896
13961,05/06/2012,07:31:31,19.402386,99.208505,-99.208505,2368.604004
13962,05/06/2012,07:31:32,19.402385,99.208511,-99.208511,2368.597412
13963,05/06/2012,07:31:33,19.402382,99.208517,-99.208517,2368.599365
13964,05/06/2012,07:31:34,19.40238,99.208523,-99.208523,2368.595947
13965,05/06/2012,07:31:35,19.402376,99.208529,-99.208529,2368.600342
13966,05/06/2012,07:31:36,19.402373,99.208535,-99.208535,2368.602783
13967,05/06/2012,07:31:37,19.40237,99.208541,-99.208541,2368.605957
13968,05/06/2012,07:31:38,19.402365,99.208545,-99.208545,2368.622314
13969,05/06/2012,07:32:18,19.402339,99.208559,-99.208559,2368.718994
13970,05/06/2012,07:32:19,19.402335,99.208562,-99.208562,2368.714355
13971,05/06/2012,07:32:20,19.402332,99.208585,-99.208585,2369.158691
13972,05/06/2012,07:32:21,19.402321,99.208611,-99.208611,2369.414307
13973,05/06/2012,07:32:22,19.402313,99.208635,-99.208635,2369.934082
13974,05/06/2012,07:32:23,19.402298,99.208652,-99.208652,2369.93457
13975,05/06/2012,07:32:24,19.402285,99.208667,-99.208667,2369.695801
13976,05/06/2012,07:32:25,19.402273,99.208681,-99.208681,2369.531494
13977,05/06/2012,07:32:34,19.402269,99.208711,-99.208711,2371.468994
13978,05/06/2012,07:32:35,19.402267,99.208712,-99.208712,2371.583008
13979,05/06/2012,07:32:36,19.402258,99.208729,-99.208729,2371.507568
13980,05/06/2012,07:32:37,19.402245,99.208749,-99.208749,2371.706299
13981,05/06/2012,07:32:38,19.402231,99.20877,-99.20877,2371.522949
13982,05/06/2012,07:32:39,19.402216,99.208786,-99.208786,2371.145752
13983,05/06/2012,07:32:40,19.4022,99.208801,-99.208801,2370.956543
13984,05/06/2012,07:32:41,19.40219,99.208811,-99.208811,2370.686035
13985,05/06/2012,07:32:46,19.402174,99.208826,-99.208826,2370.880615
13986,05/06/2012,07:32:47,19.402174,99.208827,-99.208827,2370.878906
13987,05/06/2012,07:32:48,19.402168,99.208844,-99.208844,2371.123291
13988,05/06/2012,07:32:49,19.402159,99.208861,-99.208861,2371.476074
13989,05/06/2012,07:32:50,19.402147,99.20888,-99.20888,2371.989258
13990,05/06/2012,07:32:51,19.402139,99.2089,-99.2089,2372.260498
13991,05/06/2012,07:32:52,19.402129,99.208919,-99.208919,2372.141846
13992,05/06/2012,07:32:53,19.402119,99.208933,-99.208933,2372.428955
13993,05/06/2012,07:32:54,19.402114,99.208946,-99.208946,2372.515137
13994,05/06/2012,07:32:55,19.402097,99.208966,-99.208966,2372.702881
13995,05/06/2012,07:32:56,19.40208,99.208996,-99.208996,2372.843018
13996,05/06/2012,07:32:57,19.402066,99.209024,-99.209024,2372.969238
13997,05/06/2012,07:32:58,19.402051,99.209049,-99.209049,2372.960938
13998,05/06/2012,07:32:59,19.402037,99.209068,-99.209068,2372.733643
13999,05/06/2012,07:33:00,19.402025,99.209084,-99.209084,2372.409424
14000,05/06/2012,07:33:01,19.402015,99.209097,-99.209097,2371.397461
14001,05/06/2012,07:33:02,19.402005,99.209117,-99.209117,2370.823486
14002,05/06/2012,07:33:03,19.40199,99.209136,-99.209136,2370.465088
14003,05/06/2012,07:33:04,19.401966,99.20917,-99.20917,2370.023682
14004,05/06/2012,07:33:05,19.40195,99.209194,-99.209194,2370.013916
14005,05/06/2012,07:33:06,19.401932,99.209218,-99.209218,2369.860596
14006,05/06/2012,07:33:07,19.401916,99.209243,-99.209243,2369.830811
14007,05/06/2012,07:33:08,19.401902,99.209265,-99.209265,2370.054199
14008,05/06/2012,07:33:09,19.401886,99.209289,-99.209289,2369.970703
14009,05/06/2012,07:33:10,19.401874,99.209319,-99.209319,2369.963623
14010,05/06/2012,07:33:11,19.401859,99.209348,-99.209348,2370.468506
14011,05/06/2012,07:33:12,19.401843,99.209377,-99.209377,2371.114746
14012,05/06/2012,07:33:13,19.401827,99.209401,-99.209401,2372.108154
14013,05/06/2012,07:33:14,19.401822,99.209413,-99.209413,2372.546631
14014,05/06/2012,07:33:15,19.401816,99.209429,-99.209429,2373.028809
14015,05/06/2012,07:33:16,19.401814,99.20944,-99.20944,2373.540527
14016,05/06/2012,07:33:17,19.401797,99.209449,-99.209449,2375.098389
14017,05/06/2012,07:33:18,19.401789,99.209459,-99.209459,2375.72583
14018,05/06/2012,07:33:19,19.401783,99.20947,-99.20947,2376.237549
14019,05/06/2012,07:33:20,19.401772,99.209484,-99.209484,2376.902832
14020,05/06/2012,07:33:21,19.401762,99.209492,-99.209492,2378.349365
14021,05/06/2012,07:33:22,19.401752,99.209501,-99.209501,2379.315186
14022,05/06/2012,07:33:23,19.401739,99.209516,-99.209516,2380.077637
14023,05/06/2012,07:33:24,19.401725,99.209533,-99.209533,2381.007813
14024,05/06/2012,07:33:25,19.401715,99.209551,-99.209551,2381.720703
14025,05/06/2012,07:33:26,19.401713,99.209567,-99.209567,2382.194092
14026,05/06/2012,07:33:27,19.401695,99.209572,-99.209572,2383.8125
14027,05/06/2012,07:33:28,19.401677,99.20958,-99.20958,2385.185547
14028,05/06/2012,07:33:29,19.401668,99.209591,-99.209591,2385.244385
14029,05/06/2012,07:33:30,19.401654,99.209599,-99.209599,2385.577881
14030,05/06/2012,07:33:31,19.401647,99.209609,-99.209609,2385.322266
14031,05/06/2012,07:33:32,19.401641,99.209615,-99.209615,2385.506104
14032,05/06/2012,07:33:47,19.401607,99.209614,-99.209614,2384.939453
14033,05/06/2012,07:33:48,19.401604,99.209622,-99.209622,2385.266846
14034,05/06/2012,07:33:49,19.401598,99.209637,-99.209637,2385.793701
14035,05/06/2012,07:33:50,19.401587,99.209656,-99.209656,2386.114502
14036,05/06/2012,07:33:51,19.401571,99.209684,-99.209684,2386.299561
14037,05/06/2012,07:33:52,19.401546,99.209715,-99.209715,2386.679443
14038,05/06/2012,07:33:53,19.401533,99.209741,-99.209741,2387.073486
14039,05/06/2012,07:33:54,19.401525,99.209764,-99.209764,2387.227539
14040,05/06/2012,07:33:55,19.401522,99.20978,-99.20978,2386.444092
14041,05/06/2012,07:33:56,19.401523,99.209796,-99.209796,2386.029785
14042,05/06/2012,07:33:57,19.40152,99.209804,-99.209804,2386.163574
14043,05/06/2012,07:34:07,19.401504,99.209818,-99.209818,2388.275391
14044,05/06/2012,07:34:08,19.401496,99.209825,-99.209825,2388.465332
14045,05/06/2012,07:34:09,19.401488,99.209836,-99.209836,2388.352783
14046,05/06/2012,07:34:10,19.401478,99.209846,-99.209846,2388.458252
14047,05/06/2012,07:34:11,19.401469,99.20986,-99.20986,2388.73584
14048,05/06/2012,07:34:12,19.401459,99.209877,-99.209877,2388.550293
14049,05/06/2012,07:34:13,19.401435,99.209885,-99.209885,2388.712646
14050,05/06/2012,07:34:14,19.401429,99.209896,-99.209896,2388.903564
14051,05/06/2012,07:34:15,19.401414,99.209893,-99.209893,2389.201416
14052,05/06/2012,07:34:25,19.401386,99.209876,-99.209876,2390.721191
14053,05/06/2012,07:34:26,19.401379,99.20988,-99.20988,2390.96582
14054,05/06/2012,07:34:27,19.401368,99.209882,-99.209882,2391.071045
14055,05/06/2012,07:34:28,19.401354,99.209893,-99.209893,2391.221924
14056,05/06/2012,07:34:29,19.401342,99.209904,-99.209904,2391.358643
14057,05/06/2012,07:34:30,19.401318,99.209923,-99.209923,2391.568848
14058,05/06/2012,07:34:31,19.401282,99.209941,-99.209941,2391.934814
14059,05/06/2012,07:34:32,19.401265,99.209962,-99.209962,2392.188232
14060,05/06/2012,07:34:33,19.401247,99.209984,-99.209984,2392.599121
14061,05/06/2012,07:34:34,19.401229,99.210009,-99.210009,2392.844482
14062,05/06/2012,07:34:35,19.401212,99.210023,-99.210023,2392.915771
14063,05/06/2012,07:34:36,19.401221,99.210085,-99.210085,2395.216553
14064,05/06/2012,07:34:37,19.401216,99.210116,-99.210116,2396.114014
14065,05/06/2012,07:34:38,19.40121,99.210135,-99.210135,2396.491943
14066,05/06/2012,07:34:39,19.401206,99.210147,-99.210147,2397.073975
14067,05/06/2012,07:34:40,19.401198,99.210158,-99.210158,2397.727295
14068,05/06/2012,07:34:41,19.401194,99.210174,-99.210174,2398.09668
14069,05/06/2012,07:34:42,19.40119,99.210194,-99.210194,2398.341309
14070,05/06/2012,07:34:43,19.401179,99.210213,-99.210213,2398.075928
14071,05/06/2012,07:34:44,19.401168,99.210232,-99.210232,2398.125977
14072,05/06/2012,07:34:45,19.401146,99.210256,-99.210256,2398.345459
14073,05/06/2012,07:34:46,19.401124,99.210281,-99.210281,2398.793945
14074,05/06/2012,07:34:47,19.40111,99.210299,-99.210299,2399.418701
14075,05/06/2012,07:34:48,19.401096,99.210314,-99.210314,2399.52124
14076,05/06/2012,07:34:49,19.401079,99.210331,-99.210331,2399.556641
14077,05/06/2012,07:34:50,19.401067,99.210352,-99.210352,2399.800781
14078,05/06/2012,07:34:51,19.401056,99.210364,-99.210364,2399.776855
14079,05/06/2012,07:34:52,19.401045,99.21038,-99.21038,2400.526123
14080,05/06/2012,07:34:53,19.401034,99.210391,-99.210391,2400.244873
14081,05/06/2012,07:34:54,19.401031,99.210415,-99.210415,2399.887695
14082,05/06/2012,07:34:55,19.401032,99.210444,-99.210444,2399.612793
14083,05/06/2012,07:34:56,19.40103,99.210468,-99.210468,2399.119141
14084,05/06/2012,07:34:57,19.401021,99.210482,-99.210482,2399.0625
14085,05/06/2012,07:34:58,19.40101,99.210499,-99.210499,2399.816162
14086,05/06/2012,07:34:59,19.401003,99.210519,-99.210519,2400.550537
14087,05/06/2012,07:35:00,19.400993,99.210531,-99.210531,2401.131592
14088,05/06/2012,07:35:01,19.400987,99.21054,-99.21054,2401.317139
14089,05/06/2012,07:35:02,19.400979,99.210549,-99.210549,2402.045898
14090,05/06/2012,07:35:46,19.400972,99.210579,-99.210579,2411.145752
14091,05/06/2012,07:35:47,19.400965,99.210594,-99.210594,2410.048828
14092,05/06/2012,07:35:48,19.400951,99.210613,-99.210613,2409.565674
14093,05/06/2012,07:35:49,19.400943,99.210627,-99.210627,2409.279785
14094,05/06/2012,07:35:50,19.400928,99.210647,-99.210647,2408.678467
14095,05/06/2012,07:35:51,19.40092,99.210665,-99.210665,2408.43457
14096,05/06/2012,07:35:52,19.400913,99.210682,-99.210682,2407.841797
14097,05/06/2012,07:35:53,19.400908,99.2107,-99.2107,2408.090576
14098,05/06/2012,07:35:54,19.400903,99.210715,-99.210715,2407.683594
14099,05/06/2012,07:35:55,19.400901,99.210727,-99.210727,2407.420898
14100,05/06/2012,07:35:56,19.4009,99.210741,-99.210741,2407.018555
14101,05/06/2012,07:35:57,19.400904,99.210754,-99.210754,2405.609619
14102,05/06/2012,07:35:58,19.400905,99.210767,-99.210767,2404.677734
14103,05/06/2012,07:35:59,19.400905,99.210777,-99.210777,2403.487061
14104,05/06/2012,07:36:00,19.400905,99.210788,-99.210788,2402.76416
14105,05/06/2012,07:36:01,19.400902,99.210802,-99.210802,2400.898193
14106,05/06/2012,07:36:02,19.400902,99.210812,-99.210812,2399.208984
14107,05/06/2012,07:36:03,19.400902,99.210824,-99.210824,2398.088135
14108,05/06/2012,07:36:04,19.400902,99.210838,-99.210838,2396.576904
14109,05/06/2012,07:36:05,19.400897,99.210851,-99.210851,2395.98999
14110,05/06/2012,07:36:06,19.400889,99.210864,-99.210864,2396.334473
14111,05/06/2012,07:36:07,19.40089,99.210874,-99.210874,2395.956543
14112,05/06/2012,07:36:08,19.400886,99.210881,-99.210881,2396.419922
14113,05/06/2012,07:36:28,19.400923,99.210901,-99.210901,2387.302734
14114,05/06/2012,07:36:29,19.400923,99.210902,-99.210902,2387.199951
14115,05/06/2012,07:36:30,19.400919,99.210916,-99.210916,2386.079102
14116,05/06/2012,07:36:31,19.400913,99.210929,-99.210929,2385.953857
14117,05/06/2012,07:36:32,19.400903,99.210945,-99.210945,2386.171387
14118,05/06/2012,07:36:33,19.400896,99.210959,-99.210959,2385.959717
14119,05/06/2012,07:36:34,19.40089,99.210974,-99.210974,2386.320557
14120,05/06/2012,07:36:35,19.400883,99.210989,-99.210989,2386.677002
14121,05/06/2012,07:36:36,19.400877,99.211002,-99.211002,2386.903809
14122,05/06/2012,07:36:37,19.400869,99.211015,-99.211015,2387.293945
14123,05/06/2012,07:36:38,19.400858,99.211031,-99.211031,2387.245605
14124,05/06/2012,07:36:39,19.400843,99.211049,-99.211049,2387.378418
14125,05/06/2012,07:36:40,19.40083,99.211068,-99.211068,2387.111816
